code,name,state,lon,lat
270080,Belém,AL,-48.4682,-1.4506
250190,Belém,PB,-48.4682,-1.4506
150140,Belém,PA,-48.4682,-1.4506
260150,Belém de Maria,PE,-35.83,-8.6256
250200,Belém do Brejo do Cruz,PB,-37.4942,-6.3426
220157,Belém do Piauí,PI,-40.9705,-7.3774
260160,Belém do São Francisco,PE,-38.9817,-8.5339
220160,Beneditinos,PI,-42.3638,-5.4568
210180,Benedito Leite,MA,-44.5541,-7.2185
420220,Benedito Novo,SC,-49.363,-26.7841
150150,Benevides,PA,-48.2522,-1.3556
130060,Benjamin Constant,AM,-70.033,-4.3813
430205,Benjamin Constant do Sul,RS,-52.6008,-27.5106
240160,Bento Fernandes,RN,-35.8207,-5.6927
430210,Bento Gonçalves,RS,-51.5209,-29.1654
350620,Bento de Abreu,SP,-50.8116,-21.2719
210190,Bequimão,MA,-44.7857,-2.4494
310650,Berilo,MG,-42.4644,-16.9516
310665,Berizal,MG,-41.7417,-15.6119
250205,Bernardino Batista,PB,-38.5495,-6.4532
350630,Bernardino de Campos,SP,-49.4761,-23.014
170320,Bernardo Sayão,TO,-48.8893,-7.8748
210193,Bernardo do Mearim,MA,-44.7608,-4.6267
350635,Bertioga,SP,-46.1396,-23.8486
220170,Bertolínia,PI,-43.9498,-7.6334
310660,Bertópolis,MG,-40.5739,-17.0633
130063,Beruri,AM,-61.3717,-3.9007
310670,Betim,MG,-44.1983,-19.9681
260180,Betânia,PE,-38.0352,-8.2743
220173,Betânia do Piauí,PI,-40.7989,-8.1438
260190,Bezerros,PE,-35.796,-8.2328
310680,Bias Fortes,MG,-43.7569,-21.6058
310690,Bicas,MG,-43.0604,-21.7214
420230,Biguaçu,SC,-48.6598,-27.496
350640,Bilac,SP,-50.4746,-21.404
310700,Biquinhas,MG,-45.5022,-18.7836
350650,Birigui,SP,-50.3432,-21.291
350660,Biritiba-Mirim,SP,-46.0407,-23.5698
290360,Biritinga,BA,-38.8067,-11.6228
410290,Bituruna,PR,-51.5533,-26.1613
420240,Blumenau,SC,-49.0658,-26.9196
320100,Boa Esperança,ES,-40.2904,-18.5395
310710,Boa Esperança,MG,-40.2904,-18.5395
410300,Boa Esperança,PR,-40.2904,-18.5395
410302,Boa Esperança do Iguaçu,PR,-53.2139,-25.6363
350670,Boa Esperança do Sul,SP,-48.3876,-21.9937
220177,Boa Hora,PI,-42.1357,-4.414
290370,Boa Nova,BA,-40.2063,-14.3659
250210,Boa Ventura,PB,-38.2157,-7.4202
410304,Boa Ventura de São Roque,PR,-51.5441,-24.8818
230240,Boa Viagem,CE,-39.7337,-5.1126
250215,Boa Vista,PB,-60.6724,2.8208
140010,Boa Vista,RR,-60.6724,2.8208
410305,Boa Vista da Aparecida,PR,-53.4068,-25.4357
430215,Boa Vista das Missões,RS,-53.3119,-27.6657
430220,Boa Vista do Buricá,RS,-54.1112,-27.6688
430222,Boa Vista do Cadeado,RS,-53.8117,-28.5786
210197,Boa Vista do Gurupi,MA,-46.3072,-1.7981
430223,Boa Vista do Incra,RS,-53.3868,-28.8195
130068,Boa Vista do Ramos,AM,-57.5864,-2.9705
430225,Boa Vista do Sul,RS,-51.6687,-29.3544
290380,Boa Vista do Tupim,BA,-40.6084,-12.6606
270100,Boca da Mata,AL,-36.2117,-9.6452
130070,Boca do Acre,AM,-67.3931,-8.7553
220180,Bocaina,PI,-48.5295,-22.1442
350680,Bocaina,SP,-48.5295,-22.1442
310720,Bocaina de Minas,MG,-44.3947,-22.1678
420243,Bocaina do Sul,SC,-49.9423,-27.7455
310730,Bocaiúva,MG,-43.815,-17.1078
410310,Bocaiúva do Sul,PR,-49.1141,-25.2066
260200,Bodocó,PE,-39.9338,-7.7776
500215,Bodoquena,MS,-56.677,-20.5509
240165,Bodó,RN,-36.4135,-5.9866
350690,Bofete,SP,-48.2611,-23.102
350700,Boituva,SP,-47.6787,-23.2855
260210,Bom Conselho,PE,-36.6857,-9.1692
310740,Bom Despacho,MG,-45.2517,-19.7375
210200,Bom Jardim,MA,-42.4187,-22.1515
260220,Bom Jardim,PE,-42.4187,-22.1515
330050,Bom Jardim,RJ,-42.4187,-22.1515
420250,Bom Jardim da Serra,SC,-49.6256,-28.338
520340,Bom Jardim de Goiás,GO,-52.1728,-16.2063
310750,Bom Jardim de Minas,MG,-44.1906,-21.9476
250220,Bom Jesus,PB,-44.359,-9.0712
220190,Bom Jesus,PI,-44.359,-9.0712
240170,Bom Jesus,RN,-44.359,-9.0712
430230,Bom Jesus,RS,-44.359,-9.0712
420253,Bom Jesus,SC,-44.359,-9.0712
290390,Bom Jesus da Lapa,BA,-43.4108,-13.2506
310760,Bom Jesus da Penha,MG,-46.5227,-21.0165
290395,Bom Jesus da Serra,BA,-40.5047,-14.3724
210203,Bom Jesus das Selvas,MA,-46.8527,-4.4878
520350,Bom Jesus de Goiás,GO,-49.7397,-18.2175
310770,Bom Jesus do Amparo,MG,-43.4752,-19.7045
510185,Bom Jesus do Araguaia,MT,-51.5057,-12.1729
310780,Bom Jesus do Galho,MG,-42.3169,-19.8287
330060,Bom Jesus do Itabapoana,RJ,-41.6801,-21.1341
320110,Bom Jesus do Norte,ES,-41.6712,-21.1222
420257,Bom Jesus do Oeste,SC,-53.0967,-26.6927
410315,Bom Jesus do Sul,PR,-53.6002,-26.1923
150157,Bom Jesus do Tocantins,PA,-48.165,-8.9631
170330,Bom Jesus do Tocantins,TO,-48.165,-8.9631
350710,Bom Jesus dos Perdões,SP,-46.4645,-23.1327
210207,Bom Lugar,MA,-45.0326,-4.3731
430235,Bom Princípio,RS,-51.3567,-29.4898
220191,Bom Princípio do Piauí,PI,-41.6403,-3.1963
430237,Bom Progresso,RS,-53.866,-27.5498
310790,Bom Repouso,MG,-46.1485,-22.4657
420260,Bom Retiro,SC,-49.487,-27.799
430240,Bom Retiro do Sul,RS,-51.943,-29.6076
310800,Bom Sucesso,MG,-44.7583,-21.0333
410320,Bom Sucesso,PR,-44.7583,-21.0333
250230,Bom Sucesso,PB,-44.7583,-21.0333
350715,Bom Sucesso de Itararé,SP,-49.1446,-24.319
410322,Bom Sucesso do Sul,PR,-52.8349,-26.0749
420245,Bombinhas,SC,-48.4876,-27.1519
310810,Bonfim,MG,-44.2386,-20.3267
140015,Bonfim,RR,-44.2386,-20.3267
220192,Bonfim do Piauí,PI,-42.8835,-9.1809
520355,Bonfinópolis,GO,-48.9616,-16.6173
310820,Bonfinópolis de Minas,MG,-45.9864,-16.566
290400,Boninal,BA,-41.83,-12.7095
290405,Bonito,BA,-35.7292,-8.4716
500220,Bonito,MS,-35.7292,-8.4716
150160,Bonito,PA,-35.7292,-8.4716
260230,Bonito,PE,-35.7292,-8.4716
310825,Bonito de Minas,MG,-44.7544,-15.3191
250240,Bonito de Santa Fé,PB,-38.5147,-7.3143
520357,Bonópolis,GO,-49.8329,-13.6493
250250,Boqueirão,PB,-36.1309,-7.487
430245,Boqueirão do Leão,RS,-52.4297,-29.3033
220194,Boqueirão do Piauí,PI,-42.1212,-4.4818
280067,Boquim,SE,-37.6204,-11.145
290410,Boquira,BA,-42.7271,-12.8185
350730,Boracéia,SP,-48.7805,-22.1953
130080,Borba,AM,-59.5948,-4.3935
250270,Borborema,PB,-49.0743,-21.6212
350740,Borborema,SP,-49.0743,-21.6212
310830,Borda da Mata,MG,-46.1653,-22.2742
350745,Borebi,SP,-48.9715,-22.57
410330,Borrazópolis,PR,-51.5851,-23.9393
350720,Borá,SP,-50.5444,-22.2701
430250,Bossoroca,RS,-54.912,-28.7279
310840,Botelhos,MG,-46.3947,-21.65
350750,Botucatu,SP,-48.4411,-22.888
310850,Botumirim,MG,-43.0111,-16.8628
290420,Botuporã,BA,-42.5198,-13.3745
420270,Botuverá,SC,-49.0689,-27.2007
430258,Bozano,RS,-53.7709,-28.3671
430260,Braga,RS,-53.7405,-27.6173
410335,Braganey,PR,-53.1185,-24.818
150170,Bragança,PA,-46.7635,-1.0574
350760,Bragança Paulista,SP,-46.5419,-22.952
270110,Branquinha,AL,-36.0152,-9.2478
150172,Brasil Novo,PA,-52.5392,-3.3056
220196,Brasileira,PI,-41.7834,-4.1315
500230,Brasilândia,MS,-52.0365,-21.2544
310855,Brasilândia de Minas,MG,-46.0087,-17.0096
410337,Brasilândia do Sul,PR,-53.5275,-24.1978
170360,Brasilândia do Tocantins,TO,-48.4822,-8.3892
120010,Brasiléia,AC,-68.7488,-11.001
510190,Brasnorte,MT,-58.005,-12.1227
530010,Brasília,DF,-47.8823,-15.7934
310860,Brasília de Minas,MG,-44.4306,-16.2075
520360,Brazabrantes,GO,-49.3858,-16.4292
310890,Brazópolis,MG,-45.6166,-22.4743
420280,Braço do Norte,SC,-49.1623,-28.2729
420285,Braço do Trombudo,SC,-49.8821,-27.3586
350770,Braúna,SP,-50.3175,-21.5015
310880,Braúnas,MG,-42.7161,-19.0556
320115,Brejetuba,ES,-41.289,-20.1433
260250,Brejinho,PE,-35.3583,-6.1958
240180,Brejinho,RN,-35.3583,-6.1958
170370,Brejinho de Nazaré,TO,-48.5723,-11.0206
210210,Brejo,MA,-42.7529,-3.6804
350775,Brejo Alegre,SP,-50.185,-21.1671
280070,Brejo Grande,SE,-36.4668,-10.4287
150175,Brejo Grande do Araguaia,PA,-48.4015,-5.704
230250,Brejo Santo,CE,-38.9859,-7.491
260260,Brejo da Madre de Deus,PE,-36.3713,-8.141
210215,Brejo de Areia,MA,-45.5822,-4.3346
250280,Brejo do Cruz,PB,-37.4942,-6.3426
220198,Brejo do Piauí,PI,-42.836,-8.2076
250290,Brejo dos Santos,PB,-37.8243,-6.3769
290440,Brejolândia,BA,-43.9612,-12.4844
260240,Brejão,PE,-36.566,-9.0291
290430,Brejões,BA,-39.791,-13.1034
150178,Breu Branco,PA,-49.5673,-3.7789
150180,Breves,PA,-50.4791,-1.6804
520380,Britânia,GO,-51.1602,-15.2428
430265,Brochier,RS,-51.5963,-29.5536
350780,Brodowski,SP,-47.6572,-20.9845
350790,Brotas,SP,-48.1202,-22.2836
290450,Brotas de Macaúbas,BA,-42.6283,-12.0008
310900,Brumadinho,MG,-44.2,-20.1436
290460,Brumado,BA,-41.6701,-14.2025
420287,Brunópolis,SC,-50.8376,-27.311
420290,Brusque,SC,-48.9136,-27.0965
310870,Brás Pires,MG,-43.2431,-20.8483
310910,Bueno Brandão,MG,-46.3518,-22.442
260270,Buenos Aires,PE,-35.3182,-7.7245
310920,Buenópolis,MG,-44.1749,-17.8757
290470,Buerarema,BA,-39.3008,-14.9571
310925,Bugre,MG,-42.2556,-19.4258
120013,Bujari,AC,-67.9521,-9.831
150190,Bujaru,PA,-48.0411,-1.5169
350800,Buri,SP,-48.5989,-23.7985
350810,Buritama,SP,-50.1448,-21.0664
210220,Buriti,MA,-42.9231,-3.9409
520390,Buriti Alegre,GO,-49.0404,-18.1378
210230,Buriti Bravo,MA,-43.8368,-5.8392
520393,Buriti de Goiás,GO,-50.4287,-16.1806
170380,Buriti do Tocantins,TO,-48.2257,-5.3187
220200,Buriti dos Lopes,PI,-41.8707,-3.1777
220202,Buriti dos Montes,PI,-41.0933,-5.3058
210232,Buriticupu,MA,-46.4517,-4.3227
520396,Buritinópolis,GO,-46.4293,-14.4589
290475,Buritirama,BA,-43.6362,-10.7148
210235,Buritirana,MA,-47.0141,-5.5913
310930,Buritis,MG,-46.4239,-15.6214
110045,Buritis,RO,-46.4239,-15.6214
350820,Buritizal,SP,-47.7088,-20.1913
310940,Buritizeiro,MG,-44.9648,-17.3668
430270,Butiá,RS,-51.9692,-30.1257
260280,Buíque,PE,-37.1573,-8.624
350480,Bálsamo,SP,-49.5807,-20.7344
130083,Caapiranga,AM,-61.2206,-3.3154
250300,Caaporã,PB,-34.9154,-7.5102
500240,Caarapó,MS,-54.8241,-22.6349
290480,Caatiba,BA,-40.4092,-14.9783
250310,Cabaceiras,PB,-36.2861,-7.4899
290485,Cabaceiras do Paraguaçu,BA,-39.1901,-12.5378
310945,Cabeceira Grande,MG,-47.0906,-16.0297
520400,Cabeceiras,GO,-46.9265,-15.7995
220205,Cabeceiras do Piauí,PI,-42.3069,-4.4773
250320,Cabedelo,PB,-34.8352,-6.9732
110003,Cabixi,RO,-60.552,-13.4945
330070,Cabo Frio,RJ,-42.0189,-22.8804
310950,Cabo Verde,MG,-46.3965,-21.4743
260290,Cabo de Santo Agostinho,PE,-35.0321,-8.2839
350840,Cabreúva,SP,-47.1331,-23.3075
260300,Cabrobó,PE,-39.3103,-8.5101
350830,Cabrália Paulista,SP,-49.3386,-22.4563
110060,Cacaulândia,RO,-62.9043,-10.349
430290,Cacequi,RS,-54.8236,-29.8861
290490,Cachoeira,BA,-38.9671,-12.5986
520410,Cachoeira Alta,GO,-50.9432,-18.7618
520425,Cachoeira Dourada,GO,-49.4766,-18.4859
310980,Cachoeira Dourada,MG,-49.4766,-18.4859
210237,Cachoeira Grande,MA,-44.0528,-2.9307
350860,Cachoeira Paulista,SP,-45.0154,-22.6665
310960,Cachoeira da Prata,MG,-44.4531,-19.5247
520420,Cachoeira de Goiás,GO,-50.6436,-16.6688
310970,Cachoeira de Minas,MG,-45.7796,-22.3554
310270,Cachoeira de Pajeú,MG,-41.4967,-15.9658
150200,Cachoeira do Arari,PA,-48.9566,-1.0109
150195,Cachoeira do Piriá,PA,-46.5459,-1.7597
430300,Cachoeira do Sul,RS,-52.8917,-30.0403
250330,Cachoeira dos Índios,PB,-38.6746,-6.9252
330080,Cachoeiras de Macacu,RJ,-42.6534,-22.4627
260310,Cachoeirinha,PE,-51.1036,-29.9471
430310,Cachoeirinha,RS,-51.1036,-29.9471
170382,Cachoeirinha,TO,-51.1036,-29.9471
320120,Cachoeiro de Itapemirim,ES,-41.1113,-20.8481
250340,Cacimba de Areia,PB,-37.1575,-7.1289
250350,Cacimba de Dentro,PB,-35.7907,-6.6419
250355,Cacimbas,PB,-37.0594,-7.2125
270120,Cacimbinhas,AL,-36.9911,-9.4012
430320,Cacique Doble,RS,-51.6617,-27.7698
110004,Cacoal,RO,-61.4421,-11.4333
350870,Caconde,SP,-46.6437,-21.528
290500,Caculé,BA,-42.2233,-14.4991
290515,Caetanos,BA,-40.9086,-14.3387
310990,Caetanópolis,MG,-44.4138,-19.2947
290520,Caetité,BA,-42.4852,-14.0692
311000,Caeté,MG,-43.6703,-19.8978
260320,Caetés,PE,-36.6268,-8.7803
290530,Cafarnaum,BA,-41.4688,-11.6914
410340,Cafeara,PR,-51.7142,-22.789
410345,Cafelândia,PR,-49.6092,-21.8031
350880,Cafelândia,SP,-49.6092,-21.8031
410347,Cafezal do Sul,PR,-53.5124,-23.9005
350890,Caiabu,SP,-51.2357,-22.0143
311010,Caiana,MG,-41.9247,-20.6956
520440,Caiapônia,GO,-51.8091,-16.9539
430330,Caibaté,RS,-54.6454,-28.2905
420310,Caibi,SC,-53.2486,-27.0748
240200,Caicó,RN,-37.0972,-6.4595
350900,Caieiras,SP,-46.7485,-23.3645
290540,Cairu,BA,-39.0456,-13.4861
350910,Caiuá,SP,-51.9887,-21.8319
250360,Caiçara,PB,-53.431,-27.275
430340,Caiçara,RS,-53.431,-27.275
240185,Caiçara do Norte,RN,-36.0561,-5.0645
240190,Caiçara do Rio do Vento,RN,-36.0009,-5.758
350920,Cajamar,SP,-46.8769,-23.3561
210240,Cajapió,MA,-44.6747,-2.8779
210250,Cajari,MA,-45.0119,-3.3213
350925,Cajati,SP,-48.1078,-24.7272
250370,Cajazeiras,PB,-38.557,-6.8898
220207,Cajazeiras do Piauí,PI,-42.3933,-6.7931
250375,Cajazeirinhas,PB,-37.8009,-6.9602
350930,Cajobi,SP,-48.8109,-20.8779
270130,Cajueiro,AL,-36.1524,-9.3996
220208,Cajueiro da Praia,PI,-41.3408,-2.9311
311020,Cajuri,MG,-42.7954,-20.7901
350940,Cajuru,SP,-47.303,-21.2749
311030,Caldas,MG,-46.3861,-21.9236
250380,Caldas Brandão,PB,-35.3255,-7.1028
520450,Caldas Novas,GO,-48.625,-17.745
520455,Caldazinha,GO,-49.0013,-16.7117
290550,Caldeirão Grande,BA,-40.3041,-11.0208
220209,Caldeirão Grande do Piauí,PI,-40.6374,-7.3311
410350,Califórnia,PR,-51.3555,-23.6673
420315,Calmon,SC,-51.0993,-26.6024
260340,Calumbi,PE,-38.1517,-7.939
260330,Calçado,PE,-36.3352,-8.7413
160020,Calçoene,AP,-50.954,2.4982
290560,Camacan,BA,-39.493,-15.4167
311040,Camacho,MG,-45.1567,-20.6256
250390,Camalaú,PB,-36.8242,-7.885
290580,Camamu,BA,-39.1061,-13.9438
311050,Camanducaia,MG,-46.1444,-22.7553
500260,Camapuã,MS,-54.0353,-19.5265
430350,Camaquã,RS,-51.8076,-30.8525
260345,Camaragibe,PE,-34.9811,-8.0214
430355,Camargo,RS,-52.2003,-28.588
290570,Camaçari,BA,-38.3261,-12.6998
410360,Cambará,PR,-50.0753,-23.0423
430360,Cambará do Sul,RS,-50.1438,-29.0484
410380,Cambira,PR,-51.581,-23.6003
420320,Camboriú,SC,-48.6536,-27.0274
330090,Cambuci,RJ,-41.9108,-21.575
311070,Cambuquira,MG,-45.2954,-21.8531
311060,Cambuí,MG,-46.0572,-22.6123
410370,Cambé,PR,-51.28,-23.2783
150210,Cametá,PA,-49.4958,-2.2444
230260,Camocim,CE,-40.8544,-2.9005
260350,Camocim de São Félix,PE,-35.7653,-8.3586
311090,Campanha,MG,-45.4022,-21.8367
311080,Campanário,MG,-41.7292,-18.2386
270135,Campestre,AL,-46.2464,-21.7111
311100,Campestre,MG,-46.2464,-21.7111
430367,Campestre da Serra,RS,-51.0963,-28.7947
520460,Campestre de Goiás,GO,-49.695,-16.7624
210255,Campestre do Maranhão,MA,-47.3625,-6.1707
250400,Campina Grande,PB,-35.8771,-7.2247
410400,Campina Grande do Sul,PR,-49.0545,-25.3046
311110,Campina Verde,MG,-49.4864,-19.5353
410390,Campina da Lagoa,PR,-52.8039,-24.5938
430370,Campina das Missões,RS,-54.8416,-27.9888
350945,Campina do Monte Alegre,SP,-48.4802,-23.5936
410395,Campina do Simão,PR,-51.8077,-25.1086
350950,Campinas,SP,-47.0608,-22.9056
220210,Campinas do Piauí,PI,-41.8819,-7.659
430380,Campinas do Sul,RS,-52.6247,-27.7177
520465,Campinaçu,GO,-48.5704,-13.787
520470,Campinorte,GO,-49.1511,-14.3137
510260,Campinápolis,MT,-52.7971,-14.5404
270140,Campo Alegre,AL,-36.3576,-9.7799
420330,Campo Alegre,SC,-36.3576,-9.7799
520480,Campo Alegre de Goiás,GO,-47.7793,-17.6338
290590,Campo Alegre de Lourdes,BA,-43.0126,-9.5222
220211,Campo Alegre do Fidalgo,PI,-41.8364,-8.3754
311115,Campo Azul,MG,-44.8134,-16.5079
311120,Campo Belo,MG,-45.2772,-20.8975
420340,Campo Belo do Sul,SC,-50.7587,-27.8988
430390,Campo Bom,RS,-51.0606,-29.6747
410405,Campo Bonito,PR,-52.993,-25.0328
420350,Campo Erê,SC,-53.079,-26.3947
311140,Campo Florido,MG,-48.5722,-19.7608
290600,Campo Formoso,BA,-40.32,-10.5106
270150,Campo Grande,AL,-54.6163,-20.464
500270,Campo Grande,MS,-54.6163,-20.464
220213,Campo Grande do Piauí,PI,-41.0315,-7.1283
410420,Campo Largo,PR,-49.5271,-25.4598
220217,Campo Largo do Piauí,PI,-42.6294,-3.8109
350960,Campo Limpo Paulista,SP,-46.7889,-23.2078
520485,Campo Limpo de Goiás,GO,-49.0895,-16.2971
410425,Campo Magro,PR,-49.4497,-25.3692
220220,Campo Maior,PI,-42.1626,-4.8269
410430,Campo Mourão,PR,-52.378,-24.0463
430400,Campo Novo,RS,-53.8052,-27.6792
110070,Campo Novo de Rondônia,RO,-63.62,-10.5704
510263,Campo Novo do Parecis,MT,-57.8907,-13.6587
240210,Campo Redondo,RN,-36.183,-6.242
510267,Campo Verde,MT,-55.1591,-15.5434
280100,Campo do Brito,SE,-37.4942,-10.7496
311130,Campo do Meio,MG,-45.8302,-21.1072
410410,Campo do Tenente,PR,-49.6845,-25.9814
311150,Campos Altos,MG,-46.1714,-19.6964
520490,Campos Belos,GO,-46.7681,-13.035
430410,Campos Borges,RS,-52.9998,-28.8859
311160,Campos Gerais,MG,-45.7584,-21.2333
170384,Campos Lindos,TO,-46.8021,-7.975
420360,Campos Novos,SC,-51.2224,-27.3963
350980,Campos Novos Paulista,SP,-51.2224,-27.3963
230270,Campos Sales,CE,-40.374,-7.0743
520495,Campos Verdes,GO,-49.6575,-14.2709
510268,Campos de Júlio,MT,-59.2645,-13.7224
350970,Campos do Jordão,SP,-45.5915,-22.7399
330100,Campos dos Goytacazes,RJ,-41.3327,-21.7559
260360,Camutanga,PE,-35.3017,-7.4352
311190,Cana Verde,MG,-45.1818,-21.0213
510269,Canabrava do Norte,MT,-51.8302,-11.0516
350990,Cananéia,SP,-47.9316,-25.0105
270160,Canapi,AL,-37.6012,-9.1174
290620,Canarana,BA,-52.2691,-13.5565
510270,Canarana,MT,-52.2691,-13.5565
350995,Canas,SP,-45.0521,-22.7003
220225,Canavieira,PI,-43.7233,-7.6882
290630,Canavieiras,BA,-38.945,-15.679
311170,Canaã,MG,-42.62,-20.6856
150215,Canaã dos Carajás,PA,-49.8517,-6.5297
290640,Candeal,BA,-39.1207,-11.8053
290650,Candeias,BA,-38.5406,-12.6694
311200,Candeias,MG,-38.5406,-12.6694
110080,Candeias do Jamari,RO,-63.7019,-8.795
430420,Candelária,RS,-52.7895,-29.6684
290660,Candiba,BA,-42.8714,-14.4125
430435,Candiota,RS,-53.7195,-31.5452
410442,Candói,PR,-52.0511,-25.5712
430440,Canela,RS,-50.8119,-29.356
420370,Canelinha,SC,-48.7658,-27.2616
240220,Canguaretama,RN,-35.1273,-6.3806
430450,Canguçu,RS,-52.6774,-31.3983
280110,Canhoba,SE,-36.9711,-10.1374
260370,Canhotinho,PE,-36.1979,-8.8765
230280,Canindé,CE,-39.3141,-4.3522
280120,Canindé de São Francisco,SE,-37.7925,-9.66
351015,Canitar,SP,-49.7852,-23.0047
430460,Canoas,RS,-51.1779,-29.9183
420380,Canoinhas,SC,-50.395,-26.1766
290680,Cansanção,BA,-39.4982,-10.6671
311205,Cantagalo,MG,-42.3683,-21.9811
410445,Cantagalo,PR,-42.3683,-21.9811
330110,Cantagalo,RJ,-42.3683,-21.9811
210270,Cantanhede,MA,-44.3779,-3.6355
220230,Canto do Buriti,PI,-42.9502,-8.1112
140017,Cantá,RR,-60.6058,2.6099
290682,Canudos,BA,-39.0235,-9.8984
430461,Canudos do Vale,RS,-52.2449,-29.3301
130090,Canutama,AM,-64.3835,-6.533
290610,Canápolis,BA,-49.2016,-18.7229
311180,Canápolis,MG,-49.2016,-18.7229
410450,Capanema,PR,-47.1808,-1.1958
150220,Capanema,PA,-47.1808,-1.1958
311210,Caparaó,MG,-41.905,-20.5233
270170,Capela,AL,-37.0553,-10.5049
280130,Capela,SE,-37.0553,-10.5049
311220,Capela Nova,MG,-43.6181,-20.9231
430468,Capela de Santana,RS,-51.3215,-29.6932
351030,Capela do Alto,SP,-47.7388,-23.4685
290685,Capela do Alto Alegre,BA,-39.8363,-11.6704
311230,Capelinha,MG,-42.5186,-17.6939
311240,Capetinga,MG,-47.0561,-20.6183
250403,Capim,PB,-35.172,-6.9174
311250,Capim Branco,MG,-44.1331,-19.5483
290687,Capim Grosso,BA,-40.0112,-11.3793
420390,Capinzal,SC,-51.611,-27.3441
210275,Capinzal do Norte,MA,-44.3256,-4.7297
311260,Capinópolis,MG,-49.5697,-18.6828
230290,Capistrano,CE,-38.9008,-4.4665
430469,Capitão,RS,-51.987,-29.2718
311265,Capitão Andrade,MG,-41.8597,-19.0675
311270,Capitão Enéas,MG,-43.7155,-16.3236
220245,Capitão Gervásio Oliveira,PI,-41.814,-8.4965
410460,Capitão Leônidas Marques,PR,-53.6112,-25.4816
150230,Capitão Poço,PA,-47.0638,-1.7447
220240,Capitão de Campos,PI,-41.9426,-4.4578
311280,Capitólio,MG,-46.0503,-20.6153
351040,Capivari,SP,-47.5072,-22.9951
420395,Capivari de Baixo,SC,-48.9631,-28.4498
430467,Capivari do Sul,RS,-50.5129,-30.1438
120017,Capixaba,AC,-67.6764,-10.574
260380,Capoeiras,PE,-36.6306,-8.7342
311290,Caputira,MG,-42.2703,-20.1719
420325,Capão Alto,SC,-50.5115,-27.9383
351020,Capão Bonito,SP,-48.349,-24.0049
430462,Capão Bonito do Sul,RS,-51.3945,-28.1274
430463,Capão da Canoa,RS,-50.0216,-29.7543
430465,Capão do Cipó,RS,-54.5922,-28.9446
430466,Capão do Leão,RS,-52.4996,-31.7649
140020,Caracaraí,RR,-61.1254,1.8276
500280,Caracol,MS,-57.0277,-22.011
220250,Caracol,PI,-57.0277,-22.011
351050,Caraguatatuba,SP,-45.4131,-23.6203
410465,Carambeí,PR,-50.1171,-24.9513
311310,Caranaíba,MG,-43.7386,-20.8756
311320,Carandaí,MG,-43.805,-20.9522
311330,Carangola,MG,-42.0294,-20.7331
330093,Carapebus,RJ,-41.6634,-22.187
351060,Carapicuíba,SP,-46.8407,-23.5235
311340,Caratinga,MG,-42.1406,-19.7901
130100,Carauari,AM,-66.8927,-4.8742
290690,Caravelas,BA,-39.266,-17.7297
430470,Carazinho,RS,-52.7942,-28.2982
430471,Caraá,RS,-50.4302,-29.7901
311300,Caraí,MG,-41.6973,-17.1879
290689,Caraíbas,BA,-41.2566,-14.725
250407,Caraúbas,PB,-37.5549,-5.7889
240230,Caraúbas,RN,-37.5549,-5.7889
220253,Caraúbas do Piauí,PI,-41.8425,-3.4752
311350,Carbonita,MG,-43.0136,-17.5309
290700,Cardeal da Silva,BA,-37.9494,-11.9428
351070,Cardoso,SP,-49.9183,-20.08
330115,Cardoso Moreira,RJ,-41.6153,-21.4895
311360,Careaçu,MG,-45.6949,-22.0441
130110,Careiro,AM,-60.3617,-3.8185
130115,Careiro da Várzea,AM,-59.8205,-3.1961
320130,Cariacica,ES,-40.4165,-20.2632
230300,Caridade,CE,-39.1949,-4.2316
220255,Caridade do Piauí,PI,-40.9882,-7.7319
290710,Carinhanha,BA,-43.7723,-14.2985
280140,Carira,SE,-37.7015,-10.3583
170386,Cariri do Tocantins,TO,-49.1604,-11.8883
230320,Caririaçu,CE,-39.2838,-7.0426
230310,Cariré,CE,-40.476,-3.9486
230330,Cariús,CE,-39.4967,-6.5349
510279,Carlinda,MT,-55.82,-9.9691
430480,Carlos Barbosa,RS,-51.5004,-29.2981
311370,Carlos Chagas,MG,-40.7633,-17.7031
430485,Carlos Gomes,RS,-51.9136,-27.7161
410470,Carlópolis,PR,-49.7194,-23.4225
330120,Carmo,RJ,-42.6092,-21.9342
311390,Carmo da Cachoeira,MG,-45.2233,-21.4606
311400,Carmo da Mata,MG,-44.8697,-20.5581
311410,Carmo de Minas,MG,-45.1324,-22.1217
311420,Carmo do Cajuru,MG,-44.7708,-20.1844
311430,Carmo do Paranaíba,MG,-46.3069,-18.9992
311440,Carmo do Rio Claro,MG,-46.1186,-20.9722
520500,Carmo do Rio Verde,GO,-49.708,-15.3549
170388,Carmolândia,TO,-48.3951,-7.0338
311380,Carmésia,MG,-43.1414,-19.0883
280150,Carmópolis,SE,-36.9849,-10.6484
311450,Carmópolis de Minas,MG,-44.6351,-20.5413
240250,Carnaubais,RN,-36.8337,-5.3393
230340,Carnaubal,CE,-40.9413,-4.1598
260392,Carnaubeira da Penha,PE,-38.7436,-8.3193
260390,Carnaíba,PE,-37.7947,-7.806
240240,Carnaúba dos Dantas,RN,-36.5931,-6.5561
311455,Carneirinho,MG,-50.6881,-19.6975
270180,Carneiros,AL,-37.3757,-9.4833
